,Shells,Aircraft,Fuel_Bladders,Missiles,fighter_hits,fuel_hits,misses,surviving_fighters,surviving_fuel_bladders,miss_percentage,Shell_Game
3084,32,20,0,12,9,0,3,11,0,0.25,Decoys - Low Biased
3085,32,24,0,24,18,0,6,6,0,0.25,Decoys - Low Biased
3086,32,8,0,12,4,0,8,4,0,0.6666666666666666,Decoys - Low Biased
3087,32,8,0,8,2,0,6,6,0,0.75,Decoys - Low Biased
3088,32,16,0,16,9,0,7,7,0,0.4375,Decoys - Low Biased
3089,32,8,0,8,2,0,6,6,0,0.75,Decoys - Low Biased
3090,32,16,0,8,5,0,3,11,0,0.375,Decoys - Low Biased
3091,32,20,0,16,11,0,5,9,0,0.3125,Decoys - Low Biased
3092,32,16,0,8,3,0,5,13,0,0.625,Decoys - Low Biased
3093,32,8,0,8,3,0,5,5,0,0.625,Decoys - Low Biased
3094,32,24,0,20,17,0,3,7,0,0.15,Decoys - Low Biased
3095,32,8,0,8,1,0,7,7,0,0.875,Decoys - Low Biased
3096,32,20,0,20,12,0,8,8,0,0.4,Decoys - Low Biased
3097,32,12,0,12,4,0,8,8,0,0.6666666666666666,Decoys - Low Biased
3098,32,12,0,8,2,0,6,10,0,0.75,Decoys - Low Biased
3099,32,24,0,20,15,0,5,9,0,0.25,Decoys - Low Biased
3100,32,20,0,16,8,0,8,12,0,0.5,Decoys - Low Biased
3101,32,20,0,20,15,0,5,5,0,0.25,Decoys - Low Biased
3102,32,24,0,28,20,0,8,4,0,0.2857142857142857,Decoys - Low Biased
3103,32,8,0,8,2,0,6,6,0,0.75,Decoys - Low Biased
3104,32,16,0,8,4,0,4,12,0,0.5,Decoys - Low Biased
3105,32,8,0,4,0,0,4,8,0,1.0,Decoys - Low Biased
3106,32,20,0,16,8,0,8,12,0,0.5,Decoys - Low Biased
3107,32,8,0,8,4,0,4,4,0,0.5,Decoys - Low Biased
3108,32,20,0,20,14,0,6,6,0,0.3,Decoys - Low Biased
3109,32,24,0,20,15,0,5,9,0,0.25,Decoys - Low Biased
3110,32,24,0,20,15,0,5,9,0,0.25,Decoys - Low Biased
3111,32,16,0,12,6,0,6,10,0,0.5,Decoys - Low Biased
3112,32,16,0,12,6,0,6,10,0,0.5,Decoys - Low Biased
3113,32,12,0,12,6,0,6,6,0,0.5,Decoys - Low Biased
3114,32,12,0,12,5,0,7,7,0,0.5833333333333334,Decoys - Low Biased
3115,32,16,0,20,9,0,11,7,0,0.55,Decoys - Low Biased
3116,32,16,0,16,10,0,6,6,0,0.375,Decoys - Low Biased
3117,32,20,0,12,6,0,6,14,0,0.5,Decoys - Low Biased
3118,32,16,0,16,7,0,9,9,0,0.5625,Decoys - Low Biased
3119,32,24,0,28,21,0,7,3,0,0.25,Decoys - Low Biased
3120,32,24,0,24,17,0,7,7,0,0.2916666666666667,Decoys - Low Biased
3121,32,24,0,20,14,0,6,10,0,0.3,Decoys - Low Biased
3122,32,16,0,16,8,0,8,8,0,0.5,Decoys - Low Biased
3123,32,20,0,20,12,0,8,8,0,0.4,Decoys - Low Biased
3124,32,12,0,12,5,0,7,7,0,0.5833333333333334,Decoys - Low Biased
3125,32,12,0,12,4,0,8,8,0,0.6666666666666666,Decoys - Low Biased
3126,32,24,0,20,15,0,5,9,0,0.25,Decoys - Low Biased
3127,32,12,0,12,3,0,9,9,0,0.75,Decoys - Low Biased
3128,32,16,0,16,7,0,9,9,0,0.5625,Decoys - Low Biased
3129,32,8,0,0,0,0,0,8,0,,Decoys - Low Biased
3130,32,12,0,4,2,0,2,10,0,0.5,Decoys - Low Biased
3131,32,24,0,20,12,0,8,12,0,0.4,Decoys - Low Biased
3132,32,16,0,16,9,0,7,7,0,0.4375,Decoys - Low Biased
3133,32,24,0,24,19,0,5,5,0,0.20833333333333334,Decoys - Low Biased
3134,32,12,0,8,3,0,5,9,0,0.625,Decoys - Low Biased
3135,32,20,0,20,13,0,7,7,0,0.35,Decoys - Low Biased
3136,32,20,0,12,7,0,5,13,0,0.4166666666666667,Decoys - Low Biased
3137,32,16,0,12,7,0,5,9,0,0.4166666666666667,Decoys - Low Biased
3138,32,8,0,12,1,0,11,7,0,0.9166666666666666,Decoys - Low Biased
3139,32,24,0,16,13,0,3,11,0,0.1875,Decoys - Low Biased
3140,32,8,0,8,2,0,6,6,0,0.75,Decoys - Low Biased
3141,32,20,0,12,8,0,4,12,0,0.3333333333333333,Decoys - Low Biased
3142,32,20,0,20,15,0,5,5,0,0.25,Decoys - Low Biased
3143,32,24,0,28,21,0,7,3,0,0.25,Decoys - Low Biased
3144,32,16,0,12,7,0,5,9,0,0.4166666666666667,Decoys - Low Biased
3145,32,20,0,16,7,0,9,13,0,0.5625,Decoys - Low Biased
3146,32,24,0,16,12,0,4,12,0,0.25,Decoys - Low Biased
3147,32,20,0,24,15,0,9,5,0,0.375,Decoys - Low Biased
3148,32,24,0,28,21,0,7,3,0,0.25,Decoys - Low Biased
3149,32,24,0,24,18,0,6,6,0,0.25,Decoys - Low Biased
3150,32,12,0,4,3,0,1,9,0,0.25,Decoys - Low Biased
3151,32,20,0,20,13,0,7,7,0,0.35,Decoys - Low Biased
3152,32,20,0,20,12,0,8,8,0,0.4,Decoys - Low Biased
3153,32,12,0,12,4,0,8,8,0,0.6666666666666666,Decoys - Low Biased
3154,32,12,0,8,4,0,4,8,0,0.5,Decoys - Low Biased
3155,32,12,0,8,3,0,5,9,0,0.625,Decoys - Low Biased
3156,32,12,0,8,5,0,3,7,0,0.375,Decoys - Low Biased
3157,32,12,0,16,6,0,10,6,0,0.625,Decoys - Low Biased
3158,32,20,0,12,10,0,2,10,0,0.16666666666666666,Decoys - Low Biased
3159,32,16,0,8,4,0,4,12,0,0.5,Decoys - Low Biased
3160,32,20,0,20,13,0,7,7,0,0.35,Decoys - Low Biased
3161,32,16,0,16,8,0,8,8,0,0.5,Decoys - Low Biased
3162,32,16,0,12,8,0,4,8,0,0.3333333333333333,Decoys - Low Biased
3163,32,24,0,24,19,0,5,5,0,0.20833333333333334,Decoys - Low Biased
3164,32,24,0,24,18,0,6,6,0,0.25,Decoys - Low Biased
3165,32,20,0,20,12,0,8,8,0,0.4,Decoys - Low Biased
3166,32,24,0,20,15,0,5,9,0,0.25,Decoys - Low Biased
3167,32,20,0,12,6,0,6,14,0,0.5,Decoys - Low Biased
3168,32,16,0,16,7,0,9,9,0,0.5625,Decoys - Low Biased
3169,32,16,0,8,5,0,3,11,0,0.375,Decoys - Low Biased
3170,32,24,0,20,12,0,8,12,0,0.4,Decoys - Low Biased
3171,32,12,0,12,5,0,7,7,0,0.5833333333333334,Decoys - Low Biased
3172,32,20,0,20,14,0,6,6,0,0.3,Decoys - Low Biased
3173,32,16,0,12,4,0,8,12,0,0.6666666666666666,Decoys - Low Biased
3174,32,12,0,8,1,0,7,11,0,0.875,Decoys - Low Biased
3175,32,20,0,24,12,0,12,8,0,0.5,Decoys - Low Biased
3176,32,12,0,12,5,0,7,7,0,0.5833333333333334,Decoys - Low Biased
3177,32,8,0,8,2,0,6,6,0,0.75,Decoys - Low Biased
3178,32,8,0,12,4,0,8,4,0,0.6666666666666666,Decoys - Low Biased
3179,32,8,0,4,0,0,4,8,0,1.0,Decoys - Low Biased
3180,32,8,0,0,0,0,0,8,0,,Decoys - Low Biased
3181,32,24,0,20,16,0,4,8,0,0.2,Decoys - Low Biased
3182,32,20,0,16,11,0,5,9,0,0.3125,Decoys - Low Biased
3183,32,20,0,16,9,0,7,11,0,0.4375,Decoys - Low Biased
3184,32,24,0,16,11,0,5,13,0,0.3125,Decoys - Low Biased
3185,32,16,0,16,9,0,7,7,0,0.4375,Decoys - Low Biased
3186,32,8,0,0,0,0,0,8,0,,Decoys - Low Biased
3187,32,8,0,12,4,0,8,4,0,0.6666666666666666,Decoys - Low Biased
3188,32,12,0,8,1,0,7,11,0,0.875,Decoys - Low Biased
3189,32,24,0,24,19,0,5,5,0,0.20833333333333334,Decoys - Low Biased
3190,32,12,0,4,2,0,2,10,0,0.5,Decoys - Low Biased
3191,32,20,0,16,9,0,7,11,0,0.4375,Decoys - Low Biased
3192,32,12,0,12,6,0,6,6,0,0.5,Decoys - Low Biased
3193,32,16,0,12,5,0,7,11,0,0.5833333333333334,Decoys - Low Biased
3194,32,12,0,12,7,0,5,5,0,0.4166666666666667,Decoys - Low Biased
3195,32,8,0,8,3,0,5,5,0,0.625,Decoys - Low Biased
3196,32,16,0,16,8,0,8,8,0,0.5,Decoys - Low Biased
3197,32,12,0,8,5,0,3,7,0,0.375,Decoys - Low Biased
3198,32,12,0,8,4,0,4,8,0,0.5,Decoys - Low Biased
3199,32,12,0,12,3,0,9,9,0,0.75,Decoys - Low Biased
3200,32,24,0,20,15,0,5,9,0,0.25,Decoys - Low Biased
3201,32,8,0,4,1,0,3,7,0,0.75,Decoys - Low Biased
3202,32,12,0,4,2,0,2,10,0,0.5,Decoys - Low Biased
3203,32,20,0,20,13,0,7,7,0,0.35,Decoys - Low Biased
3204,32,16,0,16,9,0,7,7,0,0.4375,Decoys - Low Biased
3205,32,24,0,16,12,0,4,12,0,0.25,Decoys - Low Biased
3206,32,20,0,20,13,0,7,7,0,0.35,Decoys - Low Biased
3207,32,20,0,12,8,0,4,12,0,0.3333333333333333,Decoys - Low Biased
3208,32,8,0,4,0,0,4,8,0,1.0,Decoys - Low Biased
3209,32,24,0,20,14,0,6,10,0,0.3,Decoys - Low Biased
3210,32,8,0,4,2,0,2,6,0,0.5,Decoys - Low Biased
3211,32,12,0,12,5,0,7,7,0,0.5833333333333334,Decoys - Low Biased
3212,32,8,0,8,3,0,5,5,0,0.625,Decoys - Low Biased
3213,32,20,0,24,15,0,9,5,0,0.375,Decoys - Low Biased
3214,32,24,0,20,16,0,4,8,0,0.2,Decoys - Low Biased
3215,32,16,0,20,10,0,10,6,0,0.5,Decoys - Low Biased
3216,32,8,0,4,1,0,3,7,0,0.75,Decoys - Low Biased
3217,32,12,0,8,2,0,6,10,0,0.75,Decoys - Low Biased
3218,32,16,0,8,4,0,4,12,0,0.5,Decoys - Low Biased
3219,32,16,0,16,8,0,8,8,0,0.5,Decoys - Low Biased
3220,32,8,0,0,0,0,0,8,0,,Decoys - Low Biased
3221,32,8,0,8,0,0,8,8,0,1.0,Decoys - Low Biased
3222,32,16,0,16,9,0,7,7,0,0.4375,Decoys - Low Biased
3223,32,8,0,8,3,0,5,5,0,0.625,Decoys - Low Biased
3224,32,20,0,16,13,0,3,7,0,0.1875,Decoys - Low Biased
3225,32,20,0,16,9,0,7,11,0,0.4375,Decoys - Low Biased
3226,32,8,0,0,0,0,0,8,0,,Decoys - Low Biased
3227,32,12,0,12,2,0,10,10,0,0.8333333333333334,Decoys - Low Biased
3228,32,20,0,20,11,0,9,9,0,0.45,Decoys - Low Biased
3229,32,12,0,16,5,0,11,7,0,0.6875,Decoys - Low Biased
3230,32,8,0,4,0,0,4,8,0,1.0,Decoys - Low Biased
3231,32,24,0,24,19,0,5,5,0,0.20833333333333334,Decoys - Low Biased
3232,32,20,0,20,11,0,9,9,0,0.45,Decoys - Low Biased
3233,32,24,0,16,12,0,4,12,0,0.25,Decoys - Low Biased
3234,32,20,0,20,13,0,7,7,0,0.35,Decoys - Low Biased
3235,32,16,0,12,8,0,4,8,0,0.3333333333333333,Decoys - Low Biased
3236,32,16,0,16,6,0,10,10,0,0.625,Decoys - Low Biased
3237,32,20,0,16,12,0,4,8,0,0.25,Decoys - Low Biased
3238,32,12,0,12,3,0,9,9,0,0.75,Decoys - Low Biased
3239,32,24,0,16,12,0,4,12,0,0.25,Decoys - Low Biased
3240,32,8,0,4,1,0,3,7,0,0.75,Decoys - Low Biased
3241,32,20,0,16,8,0,8,12,0,0.5,Decoys - Low Biased
3242,32,16,0,8,4,0,4,12,0,0.5,Decoys - Low Biased
3243,32,20,0,20,12,0,8,8,0,0.4,Decoys - Low Biased
3244,32,20,0,20,11,0,9,9,0,0.45,Decoys - Low Biased
3245,32,20,0,20,13,0,7,7,0,0.35,Decoys - Low Biased
3246,32,24,0,24,20,0,4,4,0,0.16666666666666666,Decoys - Low Biased
3247,32,16,0,8,7,0,1,9,0,0.125,Decoys - Low Biased
3248,32,20,0,16,9,0,7,11,0,0.4375,Decoys - Low Biased
3249,32,8,0,0,0,0,0,8,0,,Decoys - Low Biased
3250,32,12,0,8,3,0,5,9,0,0.625,Decoys - Low Biased
3251,32,12,0,8,3,0,5,9,0,0.625,Decoys - Low Biased
3252,32,16,0,8,3,0,5,13,0,0.625,Decoys - Low Biased
3253,32,16,0,16,13,0,3,3,0,0.1875,Decoys - Low Biased
3254,32,16,0,16,9,0,7,7,0,0.4375,Decoys - Low Biased
3255,32,24,0,24,16,0,8,8,0,0.3333333333333333,Decoys - Low Biased
3256,32,24,0,24,19,0,5,5,0,0.20833333333333334,Decoys - Low Biased
3257,32,8,0,8,0,0,8,8,0,1.0,Decoys - Low Biased
3258,32,12,0,8,3,0,5,9,0,0.625,Decoys - Low Biased
3259,32,24,0,24,18,0,6,6,0,0.25,Decoys - Low Biased
3260,32,20,0,12,8,0,4,12,0,0.3333333333333333,Decoys - Low Biased
3261,32,16,0,20,13,0,7,3,0,0.35,Decoys - Low Biased
3262,32,8,0,0,0,0,0,8,0,,Decoys - Low Biased
3263,32,20,0,20,14,0,6,6,0,0.3,Decoys - Low Biased
3264,32,20,0,16,8,0,8,12,0,0.5,Decoys - Low Biased
3265,32,8,0,8,1,0,7,7,0,0.875,Decoys - Low Biased
3266,32,20,0,16,10,0,6,10,0,0.375,Decoys - Low Biased
3267,32,8,0,12,3,0,9,5,0,0.75,Decoys - Low Biased
3268,32,16,0,12,4,0,8,12,0,0.6666666666666666,Decoys - Low Biased
3269,32,8,0,8,2,0,6,6,0,0.75,Decoys - Low Biased
3270,32,20,0,12,8,0,4,12,0,0.3333333333333333,Decoys - Low Biased
3271,32,24,0,24,18,0,6,6,0,0.25,Decoys - Low Biased
3272,32,12,0,8,3,0,5,9,0,0.625,Decoys - Low Biased
3273,32,24,0,24,18,0,6,6,0,0.25,Decoys - Low Biased
3274,32,12,0,8,3,0,5,9,0,0.625,Decoys - Low Biased
3275,32,24,0,24,17,0,7,7,0,0.2916666666666667,Decoys - Low Biased
3276,32,20,0,20,14,0,6,6,0,0.3,Decoys - Low Biased
3277,32,24,0,20,14,0,6,10,0,0.3,Decoys - Low Biased
3278,32,24,0,28,22,0,6,2,0,0.21428571428571427,Decoys - Low Biased
3279,32,24,0,20,15,0,5,9,0,0.25,Decoys - Low Biased
3280,32,20,0,20,13,0,7,7,0,0.35,Decoys - Low Biased
3281,32,24,0,24,18,0,6,6,0,0.25,Decoys - Low Biased
3282,32,8,0,0,0,0,0,8,0,,Decoys - Low Biased
3283,32,12,0,12,5,0,7,7,0,0.5833333333333334,Decoys - Low Biased
3284,32,20,0,16,8,0,8,12,0,0.5,Decoys - Low Biased
3285,32,16,0,16,7,0,9,9,0,0.5625,Decoys - Low Biased
3286,32,24,0,24,18,0,6,6,0,0.25,Decoys - Low Biased
3287,32,24,0,20,16,0,4,8,0,0.2,Decoys - Low Biased
3288,32,12,0,12,4,0,8,8,0,0.6666666666666666,Decoys - Low Biased
3289,32,16,0,12,5,0,7,11,0,0.5833333333333334,Decoys - Low Biased
3290,32,12,0,4,2,0,2,10,0,0.5,Decoys - Low Biased
3291,32,20,0,12,5,0,7,15,0,0.5833333333333334,Decoys - Low Biased
3292,32,20,0,16,11,0,5,9,0,0.3125,Decoys - Low Biased
3293,32,12,0,8,3,0,5,9,0,0.625,Decoys - Low Biased
3294,32,16,0,12,7,0,5,9,0,0.4166666666666667,Decoys - Low Biased
3295,32,24,0,24,20,0,4,4,0,0.16666666666666666,Decoys - Low Biased
3296,32,16,0,16,8,0,8,8,0,0.5,Decoys - Low Biased
3297,32,16,0,8,3,0,5,13,0,0.625,Decoys - Low Biased
3298,32,12,0,4,1,0,3,11,0,0.75,Decoys - Low Biased
3299,32,16,0,16,7,0,9,9,0,0.5625,Decoys - Low Biased
3300,32,24,0,16,12,0,4,12,0,0.25,Decoys - Low Biased
3301,32,16,0,8,4,0,4,12,0,0.5,Decoys - Low Biased
3302,32,20,0,12,6,0,6,14,0,0.5,Decoys - Low Biased
3303,32,16,0,16,8,0,8,8,0,0.5,Decoys - Low Biased
3304,32,20,0,20,11,0,9,9,0,0.45,Decoys - Low Biased
3305,32,12,0,12,3,0,9,9,0,0.75,Decoys - Low Biased
3306,32,16,0,8,5,0,3,11,0,0.375,Decoys - Low Biased
3307,32,20,0,12,6,0,6,14,0,0.5,Decoys - Low Biased
3308,32,12,0,12,5,0,7,7,0,0.5833333333333334,Decoys - Low Biased
3309,32,12,0,8,2,0,6,10,0,0.75,Decoys - Low Biased
3310,32,8,0,8,0,0,8,8,0,1.0,Decoys - Low Biased
3311,32,24,0,16,12,0,4,12,0,0.25,Decoys - Low Biased
3312,32,20,0,20,13,0,7,7,0,0.35,Decoys - Low Biased
3313,32,8,0,4,1,0,3,7,0,0.75,Decoys - Low Biased
3314,32,24,0,20,14,0,6,10,0,0.3,Decoys - Low Biased
3315,32,24,0,20,16,0,4,8,0,0.2,Decoys - Low Biased
3316,32,20,0,16,11,0,5,9,0,0.3125,Decoys - Low Biased
3317,32,16,0,12,6,0,6,10,0,0.5,Decoys - Low Biased
3318,32,16,0,20,10,0,10,6,0,0.5,Decoys - Low Biased
3319,32,20,0,20,12,0,8,8,0,0.4,Decoys - Low Biased
3320,32,12,0,8,2,0,6,10,0,0.75,Decoys - Low Biased
3321,32,12,0,12,2,0,10,10,0,0.8333333333333334,Decoys - Low Biased
3322,32,12,0,8,3,0,5,9,0,0.625,Decoys - Low Biased
3323,32,16,0,16,8,0,8,8,0,0.5,Decoys - Low Biased
3324,32,12,0,12,7,0,5,5,0,0.4166666666666667,Decoys - Low Biased
3325,32,12,0,8,3,0,5,9,0,0.625,Decoys - Low Biased
3326,32,16,0,12,6,0,6,10,0,0.5,Decoys - Low Biased
3327,32,20,0,16,7,0,9,13,0,0.5625,Decoys - Low Biased
3328,32,8,0,8,1,0,7,7,0,0.875,Decoys - Low Biased
3329,32,20,0,12,10,0,2,10,0,0.16666666666666666,Decoys - Low Biased
3330,32,8,0,0,0,0,0,8,0,,Decoys - Low Biased
3331,32,12,0,4,2,0,2,10,0,0.5,Decoys - Low Biased
3332,32,20,0,16,11,0,5,9,0,0.3125,Decoys - Low Biased
3333,32,8,0,8,1,0,7,7,0,0.875,Decoys - Low Biased
3334,32,24,0,24,18,0,6,6,0,0.25,Decoys - Low Biased
3335,32,16,0,16,7,0,9,9,0,0.5625,Decoys - Low Biased
3336,32,16,0,12,8,0,4,8,0,0.3333333333333333,Decoys - Low Biased
3337,32,8,0,8,1,0,7,7,0,0.875,Decoys - Low Biased
3338,32,12,0,8,4,0,4,8,0,0.5,Decoys - Low Biased
3339,32,12,0,12,4,0,8,8,0,0.6666666666666666,Decoys - Low Biased
3340,32,16,0,20,11,0,9,5,0,0.45,Decoys - Low Biased
3341,32,8,0,4,0,0,4,8,0,1.0,Decoys - Low Biased
3342,32,20,0,20,11,0,9,9,0,0.45,Decoys - Low Biased
3343,32,16,0,8,5,0,3,11,0,0.375,Decoys - Low Biased
3344,32,8,0,8,2,0,6,6,0,0.75,Decoys - Low Biased
3345,32,24,0,24,18,0,6,6,0,0.25,Decoys - Low Biased
3346,32,16,0,8,5,0,3,11,0,0.375,Decoys - Low Biased
3347,32,24,0,20,13,0,7,11,0,0.35,Decoys - Low Biased
3348,32,24,0,24,16,0,8,8,0,0.3333333333333333,Decoys - Low Biased
3349,32,16,0,16,7,0,9,9,0,0.5625,Decoys - Low Biased
3350,32,8,0,4,1,0,3,7,0,0.75,Decoys - Low Biased
3351,32,16,0,12,7,0,5,9,0,0.4166666666666667,Decoys - Low Biased
3352,32,8,0,4,2,0,2,6,0,0.5,Decoys - Low Biased
3353,32,12,0,12,4,0,8,8,0,0.6666666666666666,Decoys - Low Biased
3354,32,16,0,8,3,0,5,13,0,0.625,Decoys - Low Biased
3355,32,16,0,16,8,0,8,8,0,0.5,Decoys - Low Biased
3356,32,24,0,28,21,0,7,3,0,0.25,Decoys - Low Biased
3357,32,24,0,16,12,0,4,12,0,0.25,Decoys - Low Biased
3358,32,12,0,16,8,0,8,4,0,0.5,Decoys - Low Biased
3359,32,16,0,12,8,0,4,8,0,0.3333333333333333,Decoys - Low Biased
3360,32,8,0,0,0,0,0,8,0,,Decoys - Low Biased
3361,32,8,0,8,1,0,7,7,0,0.875,Decoys - Low Biased
3362,32,20,0,20,12,0,8,8,0,0.4,Decoys - Low Biased
3363,32,16,0,8,4,0,4,12,0,0.5,Decoys - Low Biased
3364,32,16,0,8,6,0,2,10,0,0.25,Decoys - Low Biased
3365,32,16,0,12,6,0,6,10,0,0.5,Decoys - Low Biased
3366,32,16,0,12,4,0,8,12,0,0.6666666666666666,Decoys - Low Biased
3367,32,24,0,28,22,0,6,2,0,0.21428571428571427,Decoys - Low Biased
3368,32,20,0,12,7,0,5,13,0,0.4166666666666667,Decoys - Low Biased
3369,32,16,0,16,6,0,10,10,0,0.625,Decoys - Low Biased
3370,32,20,0,20,13,0,7,7,0,0.35,Decoys - Low Biased
3371,32,24,0,24,18,0,6,6,0,0.25,Decoys - Low Biased
3372,32,20,0,24,15,0,9,5,0,0.375,Decoys - Low Biased
3373,32,12,0,16,8,0,8,4,0,0.5,Decoys - Low Biased
3374,32,8,0,4,0,0,4,8,0,1.0,Decoys - Low Biased
3375,32,12,0,8,2,0,6,10,0,0.75,Decoys - Low Biased
3376,32,20,0,16,12,0,4,8,0,0.25,Decoys - Low Biased
3377,32,24,0,24,18,0,6,6,0,0.25,Decoys - Low Biased
3378,32,20,0,16,8,0,8,12,0,0.5,Decoys - Low Biased
3379,32,24,0,24,18,0,6,6,0,0.25,Decoys - Low Biased
3380,32,24,0,20,12,0,8,12,0,0.4,Decoys - Low Biased
3381,32,20,0,12,7,0,5,13,0,0.4166666666666667,Decoys - Low Biased
3382,32,16,0,16,12,0,4,4,0,0.25,Decoys - Low Biased
3383,32,8,0,8,3,0,5,5,0,0.625,Decoys - Low Biased
3384,32,8,0,4,2,0,2,6,0,0.5,Decoys - Low Biased
3385,32,16,0,12,8,0,4,8,0,0.3333333333333333,Decoys - Low Biased
3386,32,8,0,0,0,0,0,8,0,,Decoys - Low Biased
3387,32,8,0,4,3,0,1,5,0,0.25,Decoys - Low Biased
3388,32,12,0,12,5,0,7,7,0,0.5833333333333334,Decoys - Low Biased
3389,32,8,0,4,1,0,3,7,0,0.75,Decoys - Low Biased
3390,32,20,0,16,11,0,5,9,0,0.3125,Decoys - Low Biased
3391,32,8,0,4,2,0,2,6,0,0.5,Decoys - Low Biased
3392,32,24,0,24,19,0,5,5,0,0.20833333333333334,Decoys - Low Biased
3393,32,12,0,4,4,0,0,8,0,0.0,Decoys - Low Biased
3394,32,24,0,28,22,0,6,2,0,0.21428571428571427,Decoys - Low Biased
3395,32,12,0,12,6,0,6,6,0,0.5,Decoys - Low Biased
3396,32,8,0,0,0,0,0,8,0,,Decoys - Low Biased
3397,32,24,0,20,14,0,6,10,0,0.3,Decoys - Low Biased
3398,32,20,0,24,14,0,10,6,0,0.4166666666666667,Decoys - Low Biased
3399,32,20,0,20,8,0,12,12,0,0.6,Decoys - Low Biased
3400,32,16,0,12,6,0,6,10,0,0.5,Decoys - Low Biased
3401,32,24,0,20,14,0,6,10,0,0.3,Decoys - Low Biased
3402,32,8,0,4,1,0,3,7,0,0.75,Decoys - Low Biased
3403,32,16,0,12,5,0,7,11,0,0.5833333333333334,Decoys - Low Biased
3404,32,12,0,12,3,0,9,9,0,0.75,Decoys - Low Biased
3405,32,8,0,0,0,0,0,8,0,,Decoys - Low Biased
3406,32,24,0,24,18,0,6,6,0,0.25,Decoys - Low Biased
3407,32,20,0,20,12,0,8,8,0,0.4,Decoys - Low Biased
3408,32,16,0,16,9,0,7,7,0,0.4375,Decoys - Low Biased
3409,32,20,0,20,12,0,8,8,0,0.4,Decoys - Low Biased
3410,32,16,0,12,7,0,5,9,0,0.4166666666666667,Decoys - Low Biased
3411,32,12,0,12,2,0,10,10,0,0.8333333333333334,Decoys - Low Biased
3412,32,16,0,8,4,0,4,12,0,0.5,Decoys - Low Biased
3413,32,20,0,20,13,0,7,7,0,0.35,Decoys - Low Biased
3414,32,20,0,12,8,0,4,12,0,0.3333333333333333,Decoys - Low Biased
3415,32,24,0,24,17,0,7,7,0,0.2916666666666667,Decoys - Low Biased
3416,32,12,0,4,2,0,2,10,0,0.5,Decoys - Low Biased
3417,32,24,0,20,15,0,5,9,0,0.25,Decoys - Low Biased
3418,32,12,0,12,4,0,8,8,0,0.6666666666666666,Decoys - Low Biased
3419,32,16,0,16,9,0,7,7,0,0.4375,Decoys - Low Biased
3420,32,8,0,8,3,0,5,5,0,0.625,Decoys - Low Biased
3421,32,12,0,4,0,0,4,12,0,1.0,Decoys - Low Biased
3422,32,20,0,16,11,0,5,9,0,0.3125,Decoys - Low Biased
3423,32,24,0,20,16,0,4,8,0,0.2,Decoys - Low Biased
3424,32,16,0,16,7,0,9,9,0,0.5625,Decoys - Low Biased
3425,32,20,0,20,15,0,5,5,0,0.25,Decoys - Low Biased
3426,32,16,0,12,6,0,6,10,0,0.5,Decoys - Low Biased
3427,32,24,0,24,17,0,7,7,0,0.2916666666666667,Decoys - Low Biased
3428,32,24,0,24,17,0,7,7,0,0.2916666666666667,Decoys - Low Biased
3429,32,20,0,20,11,0,9,9,0,0.45,Decoys - Low Biased
3430,32,12,0,8,5,0,3,7,0,0.375,Decoys - Low Biased
3431,32,8,0,8,3,0,5,5,0,0.625,Decoys - Low Biased
3432,32,12,0,12,4,0,8,8,0,0.6666666666666666,Decoys - Low Biased
3433,32,8,0,4,1,0,3,7,0,0.75,Decoys - Low Biased
3434,32,16,0,16,9,0,7,7,0,0.4375,Decoys - Low Biased
3435,32,12,0,8,3,0,5,9,0,0.625,Decoys - Low Biased
3436,32,24,0,16,13,0,3,11,0,0.1875,Decoys - Low Biased
3437,32,24,0,16,13,0,3,11,0,0.1875,Decoys - Low Biased
3438,32,16,0,12,7,0,5,9,0,0.4166666666666667,Decoys - Low Biased
3439,32,8,0,4,1,0,3,7,0,0.75,Decoys - Low Biased
3440,32,24,0,24,18,0,6,6,0,0.25,Decoys - Low Biased
3441,32,20,0,24,14,0,10,6,0,0.4166666666666667,Decoys - Low Biased
3442,32,12,0,12,3,0,9,9,0,0.75,Decoys - Low Biased
3443,32,12,0,12,7,0,5,5,0,0.4166666666666667,Decoys - Low Biased
3444,32,16,0,8,3,0,5,13,0,0.625,Decoys - Low Biased
3445,32,24,0,20,17,0,3,7,0,0.15,Decoys - Low Biased
3446,32,12,0,12,4,0,8,8,0,0.6666666666666666,Decoys - Low Biased
3447,32,24,0,20,17,0,3,7,0,0.15,Decoys - Low Biased
3448,32,20,0,12,7,0,5,13,0,0.4166666666666667,Decoys - Low Biased
3449,32,16,0,12,5,0,7,11,0,0.5833333333333334,Decoys - Low Biased
3450,32,16,0,16,7,0,9,9,0,0.5625,Decoys - Low Biased
3451,32,20,0,20,12,0,8,8,0,0.4,Decoys - Low Biased
3452,32,16,0,8,3,0,5,13,0,0.625,Decoys - Low Biased
3453,32,24,0,20,13,0,7,11,0,0.35,Decoys - Low Biased
3454,32,24,0,24,16,0,8,8,0,0.3333333333333333,Decoys - Low Biased
3455,32,16,0,12,4,0,8,12,0,0.6666666666666666,Decoys - Low Biased
3456,32,12,0,12,5,0,7,7,0,0.5833333333333334,Decoys - Low Biased
3457,32,20,0,12,6,0,6,14,0,0.5,Decoys - Low Biased
3458,32,8,0,8,1,0,7,7,0,0.875,Decoys - Low Biased
